anos_experiencia,Angular,BDD,Bootstrap,CICD,CSS,Cucumber,Django,Gestão de Custos,Gestão de Escopo,Gestão de Pessoas,Gestão de Qualidade,Gestão de Riscos,Gestão de Stakeholders,Gestão de Tempo,Gestão Ágil,HTML,JUnit,Java,JavaScript,Jira,Kanban,Lean,MS Project,MVP,Microservices,NoSQL,Node.js,OKRs,PMBOK,Postman,Python,RESTful APIs,React,Ruby on Rails,SAFE,SQL,Scrum,Scrum Master,Selenium,SoapUI,Spring Boot,TDD,TestNG,Testes Automatizados,Testes Funcionais,Testes de Carga,Testes de Performance,Testes de Regressão,Testes de Segurança,Testes de Usabilidade,Trello,TypeScript,User Stories,Vue.js,XP,categoria
14,2.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,9.0,6.0,8.0,0.0,5.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,1
0,10.0,5.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,10.0,3.0,9.0,2.0,5.0,0.0,10.0,7.0,0.0,0.0,8.0,0.0,7.0,6.0,8.0,6.0,0.0,6.0,0.0,5.0,0.0,8.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,7.0,1.0,4.0,9.0,7.0,0.0,3.0,0
26,4.0,3.0,10.0,2.0,3.0,5.0,0.0,5.0,10.0,9.0,10.0,2.0,8.0,4.0,10.0,7.0,1.0,6.0,5.0,2.0,5.0,1.0,0.0,8.0,1.0,7.0,0.0,5.0,8.0,5.0,8.0,8.0,1.0,9.0,9.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,7.0,7.0,10.0,6.0,0.0,10.0,6.0,9.0,2
11,0.0,8.0,10.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,6.0,0.0,5.0,1.0,2.0,0.0,5.0,9.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,4.0,3.0,0.0,7.0,5.0,3.0,0.0,6.0,0.0,4.0,5.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,1
28,0.0,1.0,9.0,0.0,7.0,0.0,2.0,0.0,10.0,0.0,5.0,1.0,5.0,8.0,6.0,0.0,7.0,0.0,9.0,5.0,0.0,10.0,4.0,0.0,4.0,3.0,3.0,1.0,0.0,10.0,9.0,1.0,0.0,9.0,5.0,5.0,2.0,0.0,1.0,5.0,9.0,3.0,4.0,0.0,10.0,1.0,8.0,8.0,8.0,10.0,0.0,10.0,4.0,0.0,3.0,2
13,10.0,0.0,10.0,7.0,9.0,0.0,4.0,8.0,9.0,6.0,10.0,5.0,10.0,0.0,8.0,3.0,8.0,10.0,0.0,3.0,8.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,7.0,1.0,10.0,10.0,0.0,2.0,10.0,0.0,0.0,7.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1
0,2.0,5.0,0.0,7.0,1.0,0.0,8.0,10.0,8.0,6.0,9.0,10.0,4.0,0.0,3.0,10.0,1.0,9.0,4.0,3.0,9.0,1.0,10.0,9.0,7.0,8.0,3.0,0.0,1.0,7.0,4.0,9.0,5.0,0.0,0.0,0.0,2.0,10.0,1.0,2.0,9.0,4.0,7.0,9.0,7.0,1.0,2.0,10.0,5.0,8.0,5.0,7.0,9.0,3.0,2.0,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,1.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,6.0,0.0,6.0,9.0,5.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,0.0,6.0,0
3,5.0,0.0,1.0,4.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20,4.0,0.0,0.0,0.0,8.0,7.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,7.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,9.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2
11,0.0,0.0,7.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1
14,1.0,5.0,5.0,1.0,0.0,3.0,8.0,0.0,0.0,8.0,2.0,9.0,0.0,1.0,2.0,10.0,8.0,0.0,7.0,0.0,3.0,0.0,6.0,6.0,5.0,0.0,5.0,0.0,2.0,10.0,5.0,8.0,6.0,4.0,8.0,0.0,7.0,3.0,8.0,8.0,8.0,0.0,0.0,10.0,4.0,3.0,6.0,0.0,7.0,3.0,1.0,4.0,0.0,6.0,1.0,1
4,10.0,0.0,10.0,6.0,3.0,2.0,2.0,0.0,6.0,5.0,3.0,7.0,7.0,4.0,0.0,5.0,1.0,4.0,0.0,4.0,7.0,0.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,4.0,3.0,7.0,3.0,0.0,10.0,4.0,3.0,3.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,9.0,0.0,0
6,4.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,8.0,0.0,9.0,10.0,7.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,1
28,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,9.0,0.0,7.0,0.0,1.0,7.0,7.0,0.0,0.0,3.0,10.0,4.0,7.0,3.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,5.0,4.0,7.0,0.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,8.0,6.0,0.0,2
21,0.0,7.0,0.0,7.0,8.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
23,9.0,9.0,2.0,0.0,4.0,5.0,9.0,7.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,6.0,3.0,9.0,5.0,4.0,5.0,9.0,0.0,0.0,7.0,5.0,10.0,1.0,0.0,9.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,0.0,10.0,9.0,0.0,7.0,2
10,9.0,1.0,0.0,0.0,10.0,5.0,0.0,2.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,9.0,0.0,0.0,0.0,7.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,6.0,0.0,7.0,10.0,8.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1
4,6.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,8.0,0.0,0.0,4.0,1.0,5.0,0.0,4.0,0.0,8.0,6.0,10.0,0.0,1.0,5.0,0.0,4.0,0.0,8.0,5.0,5.0,0.0,4.0,1.0,0.0,9.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,6.0,0.0,0
22,3.0,9.0,6.0,0.0,9.0,2.0,0.0,10.0,7.0,0.0,3.0,4.0,7.0,5.0,8.0,0.0,2.0,6.0,10.0,5.0,10.0,9.0,5.0,3.0,4.0,2.0,8.0,8.0,1.0,3.0,8.0,6.0,8.0,6.0,2.0,3.0,9.0,6.0,7.0,7.0,9.0,5.0,0.0,10.0,3.0,3.0,2.0,9.0,10.0,4.0,8.0,5.0,4.0,3.0,10.0,2
20,8.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,10.0,0.0,8.0,2
28,1.0,5.0,0.0,6.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,8.0,8.0,10.0,0.0,5.0,10.0,4.0,3.0,4.0,8.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,7.0,0.0,0.0,2
19,10.0,8.0,7.0,9.0,9.0,7.0,3.0,3.0,1.0,6.0,9.0,1.0,9.0,9.0,6.0,7.0,8.0,1.0,5.0,0.0,8.0,10.0,5.0,2.0,10.0,9.0,4.0,7.0,4.0,1.0,5.0,9.0,7.0,3.0,0.0,9.0,2.0,1.0,8.0,3.0,10.0,9.0,4.0,10.0,3.0,7.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,2
5,9.0,3.0,10.0,7.0,6.0,4.0,10.0,7.0,0.0,3.0,7.0,6.0,0.0,9.0,4.0,9.0,3.0,5.0,3.0,0.0,10.0,8.0,2.0,2.0,8.0,2.0,10.0,4.0,1.0,10.0,5.0,9.0,1.0,5.0,4.0,7.0,0.0,9.0,4.0,0.0,8.0,1.0,5.0,6.0,2.0,0.0,9.0,0.0,0.0,4.0,3.0,8.0,7.0,1.0,6.0,1
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,0.0,9.0,10.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,4.0,2
24,10.0,0.0,8.0,8.0,1.0,6.0,3.0,7.0,9.0,2.0,5.0,0.0,10.0,3.0,4.0,6.0,7.0,5.0,9.0,3.0,7.0,5.0,6.0,1.0,5.0,7.0,1.0,9.0,10.0,3.0,9.0,8.0,9.0,9.0,7.0,2.0,6.0,9.0,1.0,8.0,0.0,4.0,10.0,10.0,2.0,9.0,8.0,2.0,1.0,2.0,9.0,4.0,9.0,10.0,1.0,2
17,1.0,2.0,9.0,3.0,0.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,10.0,9.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,2
18,0.0,10.0,1.0,9.0,0.0,7.0,2.0,6.0,0.0,4.0,8.0,8.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,9.0,3.0,8.0,0.0,6.0,9.0,8.0,1.0,6.0,4.0,0.0,7.0,4.0,0.0,1.0,8.0,7.0,2.0,5.0,0.0,2.0,8.0,0.0,0.0,5.0,8.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,10.0,0.0,2
11,2.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,8.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,9.0,5.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,1
12,0.0,5.0,0.0,2.0,10.0,8.0,8.0,1.0,7.0,0.0,6.0,4.0,9.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,7.0,1.0,6.0,3.0,0.0,10.0,9.0,9.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,5.0,2.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,7.0,2.0,0.0,0.0,0.0,1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3,0.0,8.0,5.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,9.0,9.0,9.0,0.0,10.0,1.0,6.0,0.0,7.0,0.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,10.0,4.0,10.0,8.0,8.0,0.0,8.0,1.0,7.0,1.0,10.0,5.0,5.0,10.0,3.0,0.0,0.0,4.0,4.0,0.0,2.0,7.0,6.0,5.0,4.0,0.0,1.0,0.0,1.0,9.0,5.0,7.0,4.0,0.0,6.0,10.0,8.0,0
17,8.0,2.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,7.0,7.0,3.0,6.0,8.0,8.0,10.0,10.0,6.0,3.0,8.0,0.0,6.0,5.0,0.0,1.0,4.0,6.0,7.0,7.0,5.0,9.0,2.0,0.0,10.0,9.0,0.0,6.0,1.0,1.0,0.0,5.0,10.0,8.0,1.0,2.0,0.0,0.0,8.0,10.0,10.0,7.0,3.0,10.0,4.0,2
0,5.0,3.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,8.0,5.0,5.0,0.0,0.0,9.0,10.0,0.0,9.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,10.0,10.0,4.0,8.0,2.0,3.0,8.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0
1,0.0,0.0,0.0,3.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
14,8.0,2.0,10.0,1.0,9.0,4.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,0.0,8.0,6.0,10.0,4.0,8.0,10.0,6.0,0.0,3.0,9.0,9.0,4.0,2.0,6.0,10.0,5.0,9.0,7.0,0.0,5.0,2.0,4.0,4.0,0.0,8.0,8.0,5.0,4.0,4.0,1.0,0.0,7.0,10.0,2.0,0.0,0.0,10.0,0.0,9.0,1
27,0.0,7.0,4.0,10.0,10.0,5.0,0.0,4.0,8.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,6.0,5.0,9.0,0.0,10.0,8.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2
25,1.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,4.0,9.0,0.0,6.0,8.0,7.0,0.0,10.0,0.0,6.0,6.0,10.0,7.0,6.0,0.0,8.0,4.0,0.0,0.0,10.0,7.0,0.0,7.0,7.0,8.0,1.0,3.0,1.0,7.0,7.0,4.0,10.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,7.0,0.0,2
9,6.0,0.0,8.0,9.0,9.0,0.0,10.0,4.0,3.0,1.0,7.0,2.0,0.0,1.0,7.0,10.0,1.0,7.0,0.0,4.0,6.0,1.0,0.0,3.0,0.0,8.0,5.0,8.0,10.0,9.0,6.0,4.0,7.0,6.0,0.0,3.0,6.0,6.0,1.0,6.0,4.0,4.0,3.0,8.0,9.0,1.0,3.0,9.0,1.0,8.0,3.0,10.0,0.0,0.0,2.0,1
30,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,8.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,2
23,0.0,0.0,9.0,7.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,10.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,9.0,2.0,5.0,0.0,8.0,10.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,5.0,2.0,1.0,0.0,9.0,0.0,10.0,0.0,8.0,2
7,4.0,7.0,0.0,3.0,7.0,0.0,3.0,9.0,0.0,0.0,9.0,0.0,4.0,0.0,4.0,0.0,3.0,6.0,3.0,0.0,8.0,10.0,6.0,0.0,8.0,0.0,0.0,4.0,10.0,2.0,6.0,4.0,3.0,2.0,9.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,6.0,9.0,2.0,3.0,0.0,0.0,7.0,10.0,3.0,10.0,0.0,1
30,0.0,0.0,0.0,0.0,10.0,6.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,1.0,7.0,10.0,8.0,0.0,0.0,9.0,0.0,9.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,2
29,0.0,5.0,5.0,0.0,0.0,1.0,7.0,7.0,5.0,0.0,0.0,8.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,2.0,1.0,8.0,8.0,9.0,0.0,7.0,2.0,9.0,2
8,9.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
18,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,7.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,10.0,1.0,1.0,2
17,4.0,0.0,0.0,10.0,4.0,9.0,5.0,10.0,0.0,3.0,3.0,10.0,8.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,8.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,1.0,2
19,10.0,3.0,0.0,0.0,10.0,3.0,7.0,0.0,7.0,0.0,10.0,4.0,2.0,2.0,1.0,7.0,6.0,4.0,9.0,8.0,9.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,7.0,3.0,6.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,4.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,2
8,10.0,0.0,0.0,4.0,7.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,2.0,7.0,4.0,7.0,8.0,1.0,7.0,9.0,6.0,0.0,3.0,0.0,1.0,3.0,0.0,10.0,8.0,3.0,2.0,5.0,10.0,9.0,0.0,0.0,7.0,9.0,4.0,3.0,2.0,5.0,0.0,9.0,0.0,9.0,0.0,6.0,1.0,10.0,5.0,0.0,1
1,8.0,2.0,6.0,6.0,7.0,4.0,10.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,2.0,1.0,0.0,6.0,4.0,2.0,5.0,6.0,10.0,7.0,9.0,6.0,0.0,5.0,4.0,7.0,6.0,10.0,2.0,7.0,4.0,8.0,0.0,5.0,1.0,9.0,9.0,3.0,6.0,5.0,8.0,9.0,0.0,8.0,5.0,3.0,3.0,10.0,0
0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,10.0,4.0,8.0,4.0,4.0,7.0,7.0,2.0,0.0,0.0,9.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,9.0,0.0,8.0,0.0,9.0,4.0,0.0,2.0,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0,0.0,3.0,0.0,2
3,0.0,5.0,8.0,8.0,9.0,0.0,3.0,7.0,2.0,7.0,1.0,10.0,8.0,3.0,9.0,2.0,10.0,3.0,2.0,0.0,6.0,4.0,0.0,10.0,3.0,3.0,7.0,2.0,4.0,3.0,10.0,7.0,6.0,0.0,4.0,1.0,9.0,6.0,0.0,3.0,2.0,0.0,2.0,3.0,5.0,1.0,2.0,8.0,0.0,8.0,0.0,0.0,1.0,10.0,1.0,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2
